source,target,dist
Q12191,Q8678,8843.137352045638
Q178385,Q45779,745.1547261724126
Q178373,Q172415,808.5407293986751
Q178385,Q172415,1342.0216458882317
Q193722,Q3519,2279.526368912858
Q175433,Q196489,606.491144903852
Q12258,Q11194,1354.5595954580772
Q193370,Q23185,2488.6190346782478
Q193370,Q211907,365.336440745652
Q102158,Q1895,428.97481787901967
Q184403,Q3274,5875.454989835397
Q184403,Q25413,10764.376660476008
Q40236,Q8678,2850.0690171512674
Q430864,Q23185,1635.5689458228373
Q201812,Q37776,900.0321535300592
Q179833,Q1449,3329.2791945327167
Q179833,Q2910,3338.5356795072257
Q179833,Q3519,2740.465865091116
Q178725,Q8678,10.889744316438238
Q201391,Q5343,1229.42829744638
Q206555,Q23430,5178.979734615319
Q180078,Q93338,926.0727590178634
Q41185,Q6225,368.74807409816077
Q33959,Q2090,702.5027619128505
Q34261,Q3992,7580.408989101875
Q33959,Q8678,9017.128755844811
Q25287,Q585,255.2662748003881
Q25287,Q656,1081.289047467198
Q25331,Q1829,648.1702217184735
Q41185,Q245023,9995.134325697894
Q25331,Q14960,808.7275355827342
Q25287,Q25319,202.7694785575008
Q25331,Q25804,894.0091027841711
Q25287,Q26793,482.8444615682422
Q25319,Q55630,1384.7821926151973
Q198748,Q2107,2670.1271210309355
Q207294,Q2684,790.3830412227945
Q199440,Q191642,9640.545634982533
Q221051,Q209034,288.3694448336364
Q207748,Q2423,727.6264922643709
Q171882,Q3646,1213.0695461850732
Q200036,Q908,1609.0475867280484
Q139242,Q162442,14631.931262356526
Q40811,Q3646,278.25687242509315
Q209988,Q271783,1119.7244408894433
Q302785,Q271783,374.17241180393404
Q3726,Q12996,4551.10695868335
Q320939,Q983875,571.4152421816175
Q321778,Q848983,329.29950418007485
Q320950,Q672949,476.2559690252504
Q320950,Q387396,51.30970019234564
Q320950,Q219110,26.136081333559083
Q933480,Q1001297,102.40348236287932
Q1008595,Q985656,24.159390763182543
Q1000033,Q778251,90.76258346378644
Q954569,Q721928,416.9231447035935
Q990988,Q246264,11.983079756800024
Q986070,Q138229,179.55446141826422
Q985465,Q52889,299.8454316603069
Q191793,Q500260,17.523247988387823
Q470380,Q605483,111.37338587567208
Q827041,Q214640,261.69145015529324
Q740863,Q156828,96.76808599032213
Q303478,Q985238,95.10487089658939
Q386026,Q948281,23.65263215132054
Q341056,Q924049,130.41702078473608
Q193724,Q841380,221.06077471547144
Q278877,Q321197,0.6722236506386435
Q1641781,Q1001239,119.37272782318959
Q1789604,Q648071,356.05008190781314
Q393426,Q155088,681.7259623156496
Q898468,Q924132,336.2555651404345
Q851419,Q731805,88.5769291859112
Q36989,Q157992,292.5938869199882
Q894440,Q149059,358.18105546660655
Q156080,Q25302,28.25781703650256
Q1088716,Q169237,432.7898745236021
Q849439,Q731079,137.31497145264746
Q722732,Q345331,423.7404912376527
Q518360,Q319445,632.534091668265
Q682361,Q276858,147.8324826624934
Q842929,Q257561,380.8869967906993
Q830404,Q778251,501.4102574789682
Q842934,Q155088,435.5571254430727
Q281371,Q745005,250.2715888698478
Q106583,Q321010,549.4816457837409
Q739304,Q1001297,283.6329014357209
Q783255,Q947404,420.6337557805436
Q740810,Q731079,442.5154055890069
Q789510,Q345331,280.1368320531071
Q755681,Q161605,355.50791689933067
Q755686,Q149059,457.4589035241224
Q680656,Q52889,569.5647792617273
Q464763,Q947404,435.5915759543239
Q422283,Q751123,221.60904831062095
Q628962,Q321197,552.8888412130049
Q464763,Q186495,606.8658088243579
Q605483,Q25302,26.875889891214047
Q214945,Q947521,375.36322137492886
Q240504,Q848983,397.51455521443626
Q214942,Q387396,415.72380861869334
Q214942,Q276860,260.6920481523556
Q936933,Q985238,438.2886594376985
Q209983,Q201729,258.2536116460549
Q240504,Q158796,544.1861421918337
Q983868,Q809585,129.7145984291036
Q985238,Q109992,181.18973827437088
Q936933,Q109992,297.7886274041706
Q745085,Q324964,466.89145977297045
Q629471,Q985238,470.82674288223427
Q679224,Q983723,364.9275225707381
Q668318,Q848983,157.4462948034875
Q541550,Q658861,377.0931396777127
Q602042,Q345331,230.57725275290628
Q526335,Q345331,519.3682911510292
Q649214,Q157992,520.7289175894176
Q642031,Q148849,554.2110951790858
Q146453,Q947521,241.4979013998656
Q146453,Q605483,465.55519187545326
Q104560,Q158589,1940.9323855326847
Q312061,Q326582,344.7385466689858
Q325244,Q325727,113.02146862718656
Q193050,Q931022,435.8233896784129
Q187821,Q461513,309.2777087624319
Q178878,Q329833,449.07526348655244
Q124375,Q324964,363.6764146578714
Q124375,Q104407,606.9855593263999
Q2746,Q841352,1188.2690967766305
Q191120,Q1613105,511.9425706836503
Q504451,Q745074,802.4854204256574
Q574791,Q156837,82.03231864497793
Q504019,Q25302,521.3134276244568
Q108037,Q169237,780.8799202798086
Q572034,Q249166,198.76971738126343
Q572512,Q158459,165.04327380613734
Q503185,Q628962,978.3933709238049
Q673655,Q751123,863.8403321660165
Q565624,Q690030,375.98770316046597
Q490670,Q237512,606.9659674743921
Q490453,Q214640,652.6029505572532
Q494521,Q193177,1043.6377218394405
Q544908,Q157190,683.6405625044823
Q491754,Q157190,121.53196449192005
Q16069,Q387396,572.0252546697869
Q16048,Q319445,920.3863743541813
Q4191,Q321197,818.4457768723373
Q522469,Q745085,914.7965343368871
Q522045,Q628962,775.8741810811763
Q622593,Q1001326,726.5902271899208
Q81722,Q606126,128.3658506817968
Q82421,Q422283,858.6589395029143
Q81743,Q161899,133.12313210821387
Q558569,Q740241,467.32802179114543
Q522459,Q186495,363.91844592731064
Q518392,Q985659,491.50919664932115
Q511989,Q924132,740.7867267678055
Q587069,Q156837,20.106198195514317
Q450726,Q52889,651.4901081242176
Q516567,Q321010,446.11890222794545
Q516405,Q52853,581.129405067293
Q7007,Q219110,276.50357543111954
Q6858,Q378821,643.409494101862
Q506665,Q51438,372.82998392464185
Q3879,Q841356,767.2932215277833
Q8792,Q987991,228.64317365411682
Q8775,Q66013,196.83652493781335
Q6852,Q148827,875.066847858385
Q498534,Q503146,691.568541909646
Q537214,Q387406,136.61155021558986
Q4185,Q857331,673.6062464548597
Q4197,Q556200,536.874706541523
Q4181,Q497148,787.4538113667029
Q4133,Q146820,815.662040938163
Q124840,Q1001225,343.9091769739059
Q157462,Q606126,78.35370677860111
Q147895,Q387396,208.74481821497275
Q122753,Q201729,961.8697391292045
Q156768,Q115723,44.2869332197198
Q4122,Q219110,410.2753310362513
Q4048,Q983735,872.0219743548873
Q3985,Q953181,960.3749905071653
Q3959,Q7342,890.4882790708164
Q530075,Q721928,881.8174564968243
Q525686,Q474697,433.3462728345587
Q58002,Q731079,459.425149485404
Q3905,Q500260,823.9458488841553
Q3952,Q158589,520.0488318474592
Q44498,Q148849,38.252307324517304
Q186557,Q745051,624.7126241499047
Q184481,Q218980,644.5323620637239
Q20352,Q848999,243.23640765891454
Q20314,Q325727,441.5585241517868
Q16055,Q983868,909.0997550873826
Q16079,Q809585,787.9340984598153
Q16078,Q284604,629.2400207155677
Q162771,Q1001297,884.2580413280413
Q165160,Q731805,98.0468472059616
Q11039,Q231593,918.9570402370464
Q16096,Q751094,895.3167677214905
Q16099,Q387396,587.0655337768608
Q16143,Q157190,472.71577986216454
Q18998,Q8194,832.7545885636366
Q587746,Q947404,411.7034414171519
Q651322,Q983868,709.2382352179508
Q764806,Q924132,860.9205741875302
Q14936,Q740241,692.0844882520046
Q14863,Q658861,910.3500571286478
Q14870,Q156828,586.6994942332333
Q14810,Q61480,1118.2512483485207
Q14896,Q988590,834.580578664627
Q14912,Q815903,986.3229023772805
Q14938,Q329833,519.5410046001539
Q14872,Q284604,579.2452118792085
Q11040,Q387449,610.2931568148795
Q12052,Q52895,377.70047756512565
Q13378,Q7342,919.671026707099
Q171353,Q51432,534.1235002792529
Q651997,Q157992,2547.716743327122
Q411715,Q474697,494.81501672216626
Q1906334,Q464763,74.47593778069061
Q372840,Q345331,2775.618989625461
Q373720,Q320007,2603.5786261678577
Q989498,Q731805,306.58245027753924
Q956117,Q644002,563.8727556344171
Q2222616,Q648071,424.8799977867579
Q977255,Q325251,361.55142226160166
Q1906334,Q104407,305.60369712271944
Q500552,Q924132,20.545719674293377
Q500552,Q581609,253.72694279875887
Q496368,Q25302,1496.5395626931918
Q450625,Q61480,128.40261137682606
Q774098,Q186495,452.1047193999076
Q498256,Q325244,481.5293984438692
Q33544,Q924103,28.983987663767554
Q33544,Q325727,379.4813658973145
Q33544,Q319397,410.70281311754866
Q641220,Q161605,793.9772833983674
Q391626,Q899751,208.32102632855145
Q1025304,Q51434,299.6325371783901
Q137863,Q672949,509.8772755692805
Q1788115,Q497148,267.42090605711985
Q193787,Q899751,228.61722301697696
Q137863,Q387396,802.71476147063
Q152462,Q319445,2244.7982573203735
Q193787,Q157992,473.194000037241
Q658230,Q319445,565.3988658571321
Q192508,Q848999,871.2809833637103
Q317145,Q983723,1807.913929622948
Q325550,Q157992,175.12570353020033
Q318686,Q51432,530.6600618739279
Q1261509,Q464763,68.51846111557299
Q1141853,Q157994,813.4177644119994
Q735138,Q690030,371.94704076344044
Q743218,Q605483,666.9562082267768
Q578396,Q983868,1222.460042561462
Q460925,Q721928,150.3696841908377
Q286554,Q690039,369.3685776343114
Q934785,Q1001225,293.31151252308484
Q156704,Q730944,293.7374419885605
Q259272,Q8194,261.9773267739978
Q156704,Q155088,110.85865415226245
Q923643,Q384244,268.63558097649565
Q820024,Q104407,572.8887523804242
Q335446,Q474697,309.8225573154342
Q118910,Q61480,232.42055204759288
Q52101,Q66013,860.5832293532424
Q147750,Q169237,665.0437601961227
Q835843,Q809585,244.26579385370027
Q26393,Q144786,37.543424281807816
Q835838,Q276859,266.50614064948644
Q21180,Q841356,810.6129549986189
Q27425,Q503146,453.929040724231
Q26563,Q51432,498.75699935980504
Q13386,Q52895,1257.1126751619925
Q13410,Q7342,1070.7745027567153
Q193719,Q33381,8473.068412022796
Q160927,Q36167,9827.923871274572
Q35004,Q44210,1100.2773932457717
Q34986,Q44210,1845.4254228187758
Q1335,Q44244,553.9299551735667
Q3685,Q44210,1100.760066104671
Q2671983,Q44210,2993.2140023926922
Q152491,Q2164117,12231.95238765871
Q152462,Q44244,12336.57840409915
Q151920,Q44210,12652.074967653065
Q82185,Q44211,10034.275504385594
Q26338,Q517783,12380.71567690069
Q841342,Q44244,522.3921003882921
Q5968,Q44244,10911.259258958418
Q175433,Q393426,2323.8585611693297
Q57996,Q393426,56.83083423821479
Q214164,Q155993,8366.938683956392
Q470380,Q146307,274.4585445528888
Q683165,Q523469,173.72776787912287
Q830404,Q1000033,444.44797437378793
Q162677,Q146363,1966.1718385566899
Q207408,Q1009095,198.37276098102734
Q209988,Q898468,448.16383115590406
Q986091,Q1228928,59.99490460745145
Q526335,Q851419,451.5529078878561
Q613813,Q1000056,304.2133536601139
Q146317,Q158272,348.70187235419723
Q167109,Q155975,437.0477454705523
Q157190,Q158272,198.0585590529204
Q329833,Q155975,261.637693267409
Q219110,Q143664,42.042468694387274
Q130212,Q180139,385.23385958458783
Q6506,Q999916,1167.3762408765015
Q41876,Q155975,812.6790757302903
Q731915,Q1018857,945.7110552351694
Q583462,Q987496,277.3288138390841
Q570057,Q1789604,636.3639172936063
Q571748,Q656603,462.0944549481574
Q504849,Q246634,490.2853035562009
Q504019,Q156080,496.9110074872372
Q572864,Q394453,294.74754051120834
Q502710,Q986072,141.91266070747955
Q502370,Q986068,15.939713997109372
Q502662,Q750224,313.5986514747982
Q69071,Q1015011,578.6732220773247
Q68261,Q1013914,623.7453708748228
Q69783,Q1000060,649.1838825655875
Q69668,Q368929,607.9413909774698
Q69484,Q327764,538.5739580306433
Q68305,Q320939,534.8957112679576
Q64070,Q470369,577.3286933539974
Q491754,Q158272,234.43279970755614
Q544908,Q158272,694.7655167768816
Q64873,Q386026,762.3465572514468
Q11935,Q384544,543.2735880778077
Q32067926,Q147607,456.1987141482823
Q68103,Q773312,575.8466342019714
Q623464,Q1000056,48.70256518046873
Q71163,Q954569,344.11501288843425
Q71170,Q740863,114.28788750594822
Q81722,Q470369,158.55298373436992
Q81729,Q239597,104.30962760111952
Q81760,Q149105,103.40135985250454
Q552488,Q986082,351.58673991172583
Q551954,Q804395,316.3285981028879
Q520088,Q191097,134.56052187599093
Q516262,Q842929,129.35578191088965
Q489685,Q392429,530.8767446305418
Q7042,Q330409,332.0433387201377
Q505961,Q327764,42.744291726056524
Q8770,Q1010131,374.4839441383698
Q6938,Q193719,41.87610568091475
Q495778,Q987487,73.2923917799618
Q3828,Q63855,211.0482463673595
Q311098,Q1015409,560.3066640494494
Q382481,Q994280,595.8755766360403
Q266510,Q885482,175.71460605838146
Q534634,Q166255,55.779429701453786
Q4165,Q523469,293.23766379531247
Q4178,Q158245,427.56183734594526
Q155622,Q384544,415.5062870830985
Q4100,Q384544,372.14741209751105
Q3778,Q147607,188.21756375632557
Q3963,Q384403,314.7261864233706
Q256669,Q841296,189.55766014473733
Q257859,Q602976,49.69801638748571
Q8245,Q683165,143.32844918633145
Q8738,Q384403,83.77821905535754
Q6483,Q994280,249.99708244074472
Q8245,Q193719,131.79580370145055
Q5870,Q523469,134.85799328551994
Q5870,Q513417,361.29801783096195
Q6477,Q146307,27.607532931899406
Q14825,Q994280,575.8427624043876
Q14803,Q523469,50.22471590757405
Q16083,Q158245,100.99635629106706
Q57933,Q986082,19.753785118357438
Q204472,Q987496,731.3577416938457
Q208038,Q375651,646.4100399437798
Q529176,Q1020874,87.72950968190591
Q524939,Q392429,627.7682382964987
Q525493,Q191805,435.9355732635973
Q62268,Q1645575,305.6971152040811
Q58006,Q616877,67.22380550605745
Q26461,Q1013909,189.19787618719639
Q26368,Q1013850,583.3951148353103
Q3952,Q583910,30.401951511805798
Q622,Q3584,644.415157926772
Q183515,Q941061,688.3754690533331
Q16033,Q985465,354.04496817946216
Q16013,Q841296,290.55066779787705
Q16085,Q430864,341.4042759136278
Q46866,Q1000029,5.9188539584040445
Q49812,Q36989,260.3916297222484
Q20070,Q1018700,311.17501044175077
Q16116,Q990988,387.7966050932757
Q16145,Q392692,524.1525919482095
Q587746,Q1000056,932.1012065159513
Q14938,Q146356,189.23960491362126
Q14819,Q841296,143.91474051151368
Q14891,Q16506,326.70204885806794
Q14808,Q320939,280.6425361532624
Q12056,Q270704,304.3721626545687
Q14835,Q147607,72.63151367493305
Q2338831,Q1789604,1422.1320446246445
Q134762,Q384544,2949.1597728489573
Q986984,Q1789604,27.077767911290973
Q977255,Q994280,721.3360267585764
Q986984,Q890949,72.22902877431152
Q984857,Q581478,215.77186806685458
Q2222616,Q1789604,722.0305761184559
Q499318,Q1000056,932.2442053732259
Q203675,Q192904,771.8281499470388
Q851399,Q1025213,1120.9970874536916
Q189157,Q773312,1029.9165012606074
Q465698,Q1000056,1157.2783606033172
Q171080,Q470380,788.3212473894737
Q840806,Q158245,1189.5688609861627
Q1021277,Q987496,739.5479108494994
Q200061,Q104587,804.4598939148595
Q393043,Q430864,132.57209606717873
Q991022,Q330409,40.60236723261114
Q1736959,Q682544,2364.8984091402003
Q678425,Q954611,15.218613690098332
Q325124,Q1008686,449.90028178062425
Q717947,Q1789604,15.348417622202827
Q131605,Q36989,506.6295874534168
Q717774,Q158257,135.3156424087593
Q743218,Q146307,826.6880824423589
Q650274,Q1000056,564.8895727570911
Q460925,Q954569,363.3041203469325
Q567827,Q470380,145.89408392217095
Q472621,Q383850,216.75774327733518
Q127623,Q191805,1268.7270269193584
Q954157,Q1000056,419.8641497897483
Q604194,Q1008686,348.2914462320573
Q890681,Q1018700,410.57181837513997
Q815721,Q954611,28.428169392504156
Q815721,Q392692,61.92480087892432
Q213898,Q1000056,1278.6367567452758
Q125080,Q392692,1486.620155195481
Q373059,Q156080,98.32588918209511
Q145002,Q502993,46.67002409515876
Q145002,Q171018,46.485753021769526
Q13127,Q193721,771.450856321889
Q26175,Q581478,66.94624948435914
Q26393,Q330409,300.11262285301007
Q26397,Q158239,120.5669214958733
Q26175,Q146356,380.63123455789616
Q26397,Q16506,275.3570927846139
Q392337,Q171018,1046.4209239851011
Q210003,Q158274,639.0717727211777
Q268219,Q147607,813.3591905376023
Q204547,Q36989,880.2411870330209
Q505416,Q842929,1027.5629721025937
Q506745,Q827041,719.2139438969987
Q550822,Q656603,301.58826611475695
Q6088,Q180139,799.0244877269631
Q72248,Q155993,858.8012117345844
Q1001307,Q149108,114.31752321907527
Q246288,Q927541,83.00594020212583
Q219093,Q999916,365.7021284761505
Q15899,Q851419,443.0455830647813
Q15918,Q188082,262.2432371899409
Q246288,Q214956,234.83231080352076
Q15916,Q36989,503.38942381379036
Q21168,Q384544,764.5593980793702
Q27678,Q1000056,857.7701294437472
Q27001,Q656603,298.44714172219153
Q83178,Q191106,1354.501705395164
Q181276,Q191889,1413.525303589475
Q2235,Q193905,318.58647567988487
Q385,Q213178,734.4862261919438
Q191120,Q206555,335.18399524386706
Q590205,Q206555,7082.430989904896
Q221840,Q191889,1108.148045541443
Q3928,Q201391,1228.131807182762
Q14904,Q207275,1083.7796397927193
Q18207676,Q206555,8341.039846095437
Q181854,Q191889,214.9899096795565
Q291333,Q205271,47.35087677412147
Q249715,Q102158,382.0445980077714
Q185555,Q207275,524.1035602350717
Q465698,Q207275,240.9239304823398
Q1719466,Q191889,420.34864025163563
Q192155,Q207748,127.98794617201659
Q320519,Q191889,2184.2881194547813
Q735138,Q201391,498.9939141242172
Q286554,Q206555,521.8807939973002
Q847715,Q205271,271.92190508846306
Q207470,Q206555,1864.027275928866
Q217443,Q207275,2292.9150601433594
Q28911,Q217682,204.0934587544709
Q28911,Q102158,226.9315733539667
Q666373,Q146453,164.53354303275677
Q460971,Q146453,236.9440947919438
Q200235,Q1781,5758.06534413318
Q25409,Q1781,212.72386154349869
Q186349,Q1781,431.32467521928226
Q33935,Q1781,2170.1028929289523
Q16558,Q1781,9070.750968696524
Q19660,Q1781,644.0341282056438
Q182025,Q124375,1435.6177488599703
Q170287,Q1781,162.87206882454015
Q842984,Q679224,321.433720711773
Q843031,Q214948,227.41815588027043
Q855513,Q645567,163.08540701806623
Q288413,Q680656,16.047491504802824
Q329775,Q124375,63.65257522739307
Q3766,Q1781,2122.491740889828
Q156711,Q668318,63.54195437265581
Q755701,Q602042,252.57337364367925
Q102317,Q1781,392.58219093468443
Q8686,Q1781,8345.396008522303
Q924103,Q783255,613.3965919852749
Q532981,Q478038,6760.714868052501
Q509923,Q645014,87.44099840182686
Q478038,Q630481,96.34242474921938
Q657642,Q146033,119.31624553578855
Q158589,Q374203,455.6890133132815
Q157190,Q146317,546.5585595689125
Q656,Q1781,1565.8678399991388
Q1861,Q1781,8249.159001755674
Q2634,Q1781,833.2291694152171
Q216,Q1781,909.5811993812613
Q1435,Q1781,299.6083241706918
Q1761,Q1781,1894.6959815695677
Q174,Q1781,10259.024014601544
Q597,Q1781,2470.327113802687
Q270,Q1781,544.7062336858734
Q35765,Q1781,8905.517054435848
Q1335,Q134494,11740.240584600511
Q504447,Q1076130,722.6825515442073
Q504348,Q674311,857.54589785559
Q504354,Q588606,581.2057137827904
Q584474,Q756273,689.6387371608945
Q571737,Q582209,996.4462497278477
Q22889,Q184998,1568.8689130822127
Q956,Q1781,7340.522242765008
Q569688,Q263626,750.4850411364791
Q571922,Q207406,579.1195861091624
Q569696,Q184998,963.0948551240051
Q3616,Q1781,2964.6168900571206
Q502662,Q933638,819.2151922867522
Q503285,Q604516,588.571669205278
Q502597,Q541550,727.7934638579362
Q502615,Q214948,556.9120381819765
Q632282,Q842912,808.7896508936959
Q632750,Q834567,859.4456059541916
Q641014,Q625154,754.6266989029899
Q569685,Q1011718,821.2546609661824
Q2807,Q1781,1974.159437680753
Q645748,Q379160,944.3947391444826
Q569626,Q207406,685.7214273800782
Q569668,Q205607,759.4686773016813
Q64051,Q604258,937.2682600431845
Q494299,Q245126,554.4871870771101
Q544501,Q288413,846.489625447335
Q544908,Q146317,852.242814009254
Q491754,Q146317,566.4941170036271
Q22884,Q843021,823.5891307794516
Q82881,Q843006,932.7885993820984
Q14950,Q790370,739.1551708314106
Q81905,Q657642,730.2745218096026
Q61928,Q613813,588.9270725477107
Q61912,Q390798,737.5621965438272
Q14947,Q260522,805.6749950733499
Q61658,Q214938,943.8785727666648
Q32067926,Q42007,456.2833082685474
Q519751,Q855052,751.5863419338366
Q521397,Q842976,906.0001274063591
Q519688,Q842961,933.5661032988288
Q520075,Q842925,967.2061751480398
Q521148,Q526335,808.1201973874963
Q628118,Q933638,953.9243305979222
Q623464,Q613813,338.60040716347527
Q82274,Q843028,674.3220507290702
Q82430,Q843018,800.9283272876675
Q82346,Q834567,733.4342757647053
Q82770,Q830404,961.966270514818
Q82684,Q680656,627.7376426984657
Q80849,Q645567,694.0973964315781
Q558516,Q854996,984.0408104792474
Q557809,Q842961,881.3895146932218
Q520595,Q36063,831.43902716121
Q518392,Q855060,727.9413897603388
Q488708,Q842912,740.5624251944947
Q488346,Q245126,692.2304827744013
Q515527,Q650015,672.2583619281172
Q14866,Q679249,752.0882897593126
Q7067,Q189761,772.6256092841372
Q6924,Q842961,1171.1205709031005
Q82886,Q530634,786.643417345413
Q506450,Q373542,748.6715907297637
Q83062,Q207408,792.4487302851652
Q506289,Q385982,537.1237244984803
Q10784,Q607625,665.8773911416098
Q3813,Q60037,886.0815392219783
Q382061,Q933374,1045.3903213198553
Q435295,Q854933,613.5499742808147
Q494537,Q329775,736.3780070535216
Q494529,Q124375,880.2071231276288
Q83032,Q632146,683.7249078376428
Q156768,Q240504,689.5012542164181
Q4090,Q377834,1060.7633660957588
Q3232,Q214945,695.5238677592696
Q4019,Q134494,649.5360797434528
Q4037,Q130212,664.8283654617134
Q252466,Q834567,642.4769766788639
Q255201,Q789256,421.89237104117
Q251678,Q209988,619.2342044051748
Q254778,Q144988,469.2513023493617
Q8734,Q629471,703.6574617035293
Q254778,Q14424,465.5015059116951
Q22937,Q60037,761.5124644492213
Q57941,Q843039,582.803168097377
Q205432,Q834567,228.92142203918937
Q201125,Q178878,154.82689724788955
Q530059,Q646850,814.6758059612993
Q525612,Q478038,941.8528997409362
Q61825,Q853623,782.6280033055948
Q61707,Q843043,598.874016184858
Q61711,Q842996,769.0421042560808
Q61837,Q789261,686.6881741898475
Q57955,Q607625,609.1334148450775
Q71133,Q378591,609.4462097326341
Q61840,Q330162,780.703098481865
Q61843,Q329768,696.6998789978652
Q71154,Q245126,590.9558389313846
Q3952,Q214948,670.5940528682447
Q182805,Q841603,1018.1089966065564
Q202377,Q740853,874.6583790392486
Q22629,Q379030,694.156803609537
Q50957,Q854996,854.3653197807935
Q60,Q1781,7007.592625934401
Q182691,Q830394,996.2831681832581
Q20088,Q1011718,632.8745669108755
Q16096,Q281371,1010.83751454724
Q602903,Q207408,8705.139969765338
Q507846,Q911667,69.77158046524917
Q376233,Q911517,14.816671627055305
Q533078,Q854940,495.2135535055345
Q331577,Q854940,301.949467003166
Q533078,Q843014,392.4734620984696
Q587746,Q613813,714.3485758261916
Q390156,Q604516,572.9128345024488
Q423371,Q252325,159.76935588313964
Q533078,Q205607,603.9814109757315
Q533078,Q188247,332.017954229101
Q756598,Q791458,56.23788814031932
Q750220,Q781435,120.81254260050588
Q276132,Q791458,13.253124598518705
Q166829,Q911674,477.84551237894834
Q166829,Q854996,325.98709342075057
Q267708,Q854913,357.9399422418102
Q169064,Q843035,591.745264028732
Q267708,Q842961,309.469310456628
Q252061,Q789510,59.49782412648787
Q252061,Q781435,45.87734446032675
Q267708,Q773203,474.4361414266773
Q166829,Q752838,420.83286505527906
Q252061,Q739304,63.76599979101317
Q166829,Q727143,413.98013382631376
Q166829,Q680963,508.8305627936915
Q267708,Q680656,594.5847331564111
Q252061,Q679224,48.798726081972276
Q267708,Q329768,524.3646990391771
Q166829,Q252325,287.52334102976135
Q204850,Q373542,395.582271210769
Q202362,Q329775,489.2161941351898
Q202362,Q214948,480.7964584528874
Q202351,Q187812,647.7553116847582
Q839796,Q1008635,402.2136920614763
Q837157,Q855082,345.9845292502136
Q851056,Q843018,458.44591071367165
Q3846983,Q843014,171.9765920741541
Q837968,Q842984,589.5206977430792
Q839796,Q834567,542.4276685681338
Q851056,Q781435,288.7398549987971
Q851056,Q756273,332.31167800254565
Q3846983,Q755686,84.02291821170516
Q837157,Q680743,647.949991926637
Q851056,Q679249,464.4638589161075
Q839796,Q588606,610.0821384638908
Q851056,Q583620,321.6977010238581
Q837968,Q549427,503.0097374808961
Q851056,Q547479,471.4846548117672
Q839796,Q530634,507.29424296855467
Q837968,Q390796,403.0032157387547
Q839796,Q304274,534.268357688356
Q837968,Q302526,602.8056833060065
Q839796,Q260522,486.48752855298113
Q851029,Q247387,91.0751397242396
Q837161,Q240504,20.113234296772244
Q935846,Q214948,446.20666677040913
Q837157,Q214945,685.948366339926
Q837161,Q214942,242.50104057619168
Q851056,Q206872,577.5077709388191
Q851048,Q189761,273.81813414459634
Q837157,Q14424,710.5300217560177
Q837968,Q3599,569.3893105049807
Q14898,Q680743,506.3695512199132
Q1741,Q1781,214.1653713139338
Q193420,Q855011,440.82520653916083
Q193420,Q842912,537.1926368807166
Q193420,Q375097,399.1473763749872
Q193420,Q240504,409.3742202518446
Q193420,Q214948,466.2477819520476
Q193420,Q214938,347.4796790374844
Q193420,Q209988,507.2867083066883
Q193420,Q184998,615.1881894120364
Q193420,Q130212,570.3239227109474
Q14872,Q320798,854.1952990720863
Q145292,Q390798,304.45013928151184
Q174665,Q130212,413.06801537189426
Q145292,Q214938,147.58203667548636
Q502250,Q854940,7557.2212555118995
Q13378,Q167109,823.2138229851706
Q3640,Q1781,1388.2635127645244
Q203344,Q124375,108.40503051043942
Q180233,Q167109,1513.567763890677
Q181854,Q42007,1705.7289268152413
Q411715,Q329775,1198.034315763988
Q1906346,Q377929,497.2675793080955
Q220383,Q390798,534.5466086590744
Q987786,Q178878,386.05104482425827
Q1906346,Q146033,445.7028399733482
Q1906256,Q116417,307.2577831945692
Q500552,Q946769,645.1003607671855
Q497130,Q629849,1200.1027666626949
Q499318,Q613813,957.0274752857426
Q202158,Q842934,1535.6511949023857
Q190583,Q178878,1714.4557633577324
Q465698,Q613813,1222.6751802577821
Q199970,Q834567,801.3098615409599
Q3392954,Q116417,863.6057493182977
Q1025304,Q854913,376.64753968263955
Q167731,Q207408,318.67393119447263
Q384433,Q911530,411.62877240544515
Q168215,Q146317,2147.7368479994734
Q167659,Q134494,2232.1860455221945
Q152418,Q674311,2030.1117830669968
Q152387,Q240504,1938.0399729943026
Q152413,Q207408,2190.5321466461605
Q653855,Q126670,440.0105491203554
Q658230,Q124375,1039.3429588762474
Q324884,Q773203,320.17624957969247
Q158903,Q209983,2315.8422507991713
Q1280257,Q547479,241.56802852226417
Q1280257,Q526335,399.70252424417964
Q746407,Q843021,83.65871755421416
Q746041,Q755681,448.24389098526797
Q754724,Q740853,500.4811232593053
Q754724,Q740810,340.20668290234084
Q754724,Q649214,415.39226055368323
Q754724,Q629471,447.76161725567863
Q754724,Q245126,573.9529857892961
Q717774,Q222242,445.9271811495013
Q754724,Q214948,442.47900957110903
Q754724,Q167109,414.3795413680907
Q162279,Q134494,1801.7393473673067
Q650274,Q613813,845.203945913051
Q460971,Q842912,300.97687089584167
Q103717,Q206872,2209.732831339521
Q103717,Q146317,2205.289781072616
Q127623,Q189769,1398.8753170484488
Q309355,Q1090008,106.19700045160789
Q256782,Q740853,367.8534836130799
Q309355,Q478038,108.53438271159312
Q275592,Q329768,357.4226419496586
Q309355,Q181276,151.69604695013544
Q948267,Q911634,321.2003949466333
Q954157,Q613813,638.8046441357161
Q460925,Q116417,44.78219523291254
Q93323,Q911567,260.1273005708921
Q58900,Q189769,1582.156338324907
Q640493,Q855060,397.3888872457042
